id,name,abbr,team,pos,color,photo,gp,g,a,pts,plusMinus,pim,shots
8476392,Adam Lowry,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476392.png,57,4,14,18,-2,21,60
8479977,Kailer Yamamoto,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479977.png,48,10,8,18,10,12,42
8475151,Kyle Palmieri,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475151.png,25,6,12,18,-2,8,71
8484240,Tom Willander,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484240.png,57,4,14,18,-14,18,47
8474563,Drew Doughty,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474563.png,59,5,13,18,-3,36,80
8476441,Joel Edmundson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476441.png,69,2,16,18,5,21,80
8478013,Jake Walman,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478013.png,42,8,10,18,-13,10,79
8476331,Dylan DeMelo,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476331.png,69,3,15,18,6,36,65
8479591,Michael Eyssimont,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479591.png,52,8,10,18,-4,31,100
8479390,Taylor Raddysh,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479390.png,63,9,9,18,3,8,48
8482751,Ryan Winterton,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482751.png,62,4,14,18,1,15,74
8481013,Jonatan Berggren,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481013.png,40,7,11,18,-2,8,46
8475343,Nic Dowd,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475343.png,63,4,13,17,-6,65,54
8476374,Sean Kuraly,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476374.png,70,5,12,17,-5,41,92
8478038,Devon Toews,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478038.png,55,2,15,17,25,28,96
8480762,Eric Robinson,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480762.png,55,12,5,17,8,4,75
8475167,Victor Hedman,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475167.png,33,1,16,17,-1,10,50
8481806,Louis Crevier,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481806.png,65,5,12,17,-1,55,96
8475324,Nick Jensen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475324.png,61,4,13,17,-2,22,36
8481568,Alex Vlasic,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481568.png,68,2,15,17,-14,13,70
8476889,Radek Faksa,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476889.png,56,2,15,17,1,16,33
8475794,Tyler Seguin,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475794.png,27,7,10,17,10,2,31
8476463,Jonas Brodin,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476463.png,52,3,13,16,16,12,58
8475842,Sam Carrick,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475842.png,68,9,7,16,2,60,69
8478434,Keegan Kolesar,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478434.png,70,6,10,16,-15,51,60
8475231,Casey Cizikas,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475231.png,69,8,8,16,-4,16,60
8475208,Brian Dumoulin,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475208.png,69,2,14,16,5,16,59
8483464,Marco Kasper,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483464.png,69,7,9,16,-13,31,113
8480860,Kevin Bahl,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480860.png,68,4,12,16,2,39,57
8484164,Dalibor Dvorsky,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484164.png,58,10,6,16,-4,20,73
8485402,Michael Misa,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485402.png,31,7,9,16,0,4,41
8478831,Kevin Stenlund,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478831.png,68,4,12,16,-7,24,57
8476872,Scott Laughton,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476872.png,51,10,6,16,-3,23,65
8478911,Matt Roy,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478911.png,67,2,14,16,13,12,86
8478233,Andrew Mangiapane,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478233.png,59,8,8,16,-22,42,57
8476873,Mark Jankowski,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476873.png,56,7,9,16,4,16,51
8482634,Alex Steeves,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482634.png,41,9,7,16,5,32,52
8479353,Brett Howden,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479353.png,46,9,7,16,-4,28,52
8482095,Tyler Kleven,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482095.png,64,3,13,16,0,51,78
8476479,Phillip Danault,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476479.png,63,5,11,16,-2,24,77
8485702,Max Shabanov,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8485702.png,42,4,12,16,-5,2,54
8477018,Ben Hutton,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477018.png,52,6,9,15,4,19,69
8481789,Tye Kartye,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481789.png,51,5,10,15,-6,25,40
8484136,Max Sasson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484136.png,58,11,4,15,-10,22,56
8479998,Mikey Anderson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479998.png,67,4,11,15,0,14,50
8476878,Zemgus Girgensons,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476878.png,61,8,7,15,-2,29,79
8482073,Braden Schneider,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482073.png,69,2,13,15,-8,20,86
8477953,Kasperi Kapanen,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477953.png,30,7,8,15,6,8,52
8476897,Oskar Sundqvist,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476897.png,49,4,11,15,-17,22,36
8477446,Michael McCarron,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477446.png,68,6,9,15,-15,79,94
8483609,Adam Klapka,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483609.png,67,5,10,15,-8,99,67
8484304,Uvis Balinskis,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484304.png,54,5,10,15,-13,30,66
8483570,Ben Meyers,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483570.png,44,7,8,15,-7,14,55
8478970,Jalen Chatfield,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478970.png,62,1,14,15,15,18,86
8478904,Steven Lorentz,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478904.png,61,5,10,15,2,12,56
8477450,Jason Dickinson,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477450.png,56,7,8,15,-9,16,64
8483752,Dominic James,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483752.png,43,7,8,15,4,8,56
8476292,Ondrej Palat,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476292.png,69,5,9,14,-8,14,77
8477527,Ross Johnston,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477527.png,62,3,11,14,0,107,33
8475455,Brenden Dillon,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475455.png,69,3,11,14,-8,62,47
8481523,Kirby Dach,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481523.png,32,8,6,14,0,27,45
8479992,Michael Rasmussen,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479992.png,61,6,8,14,-9,8,64
8481032,Paul Cotter,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481032.png,66,8,6,14,-17,17,55
8478136,Jake Middleton,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478136.png,64,1,13,14,2,64,53
8483733,Nikita Grebenkin,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483733.png,55,4,10,14,-7,46,32
8481532,Alex Turcotte,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481532.png,60,3,11,14,-7,21,66
8478057,Dakota Joshua,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478057.png,48,9,5,14,-2,34,42
8477998,Warren Foegele,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477998.png,55,11,3,14,-2,16,87
8476458,Ryan Strome,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476458.png,41,4,10,14,-9,27,43
8482176,Wyatt Kaiser,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482176.png,64,6,8,14,-10,30,65
8476473,Connor Murphy,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476473.png,69,5,9,14,-8,57,60
8476917,Adam Pelech,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476917.png,70,4,10,14,5,38,99
8483499,Liam Ohgren,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483499.png,56,7,7,14,-6,0,75
8482858,Ryker Evans,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482858.png,54,7,7,14,7,32,39
8477425,Miles Wood,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477425.png,44,8,6,14,-6,20,59
8481527,Kaedan Korczak,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481527.png,69,3,11,14,7,24,55
8477478,William Carrier,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477478.png,58,6,8,14,1,18,69
8481043,Cole Koepke,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481043.png,53,6,8,14,1,14,61
8479980,Nicolas Hague,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479980.png,55,3,11,14,-4,43,47
8481525,Matthew Robertson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481525.png,59,4,10,14,-4,32,68
8476892,Colton Parayko,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476892.png,64,1,13,14,-12,16,83
8477969,Marcus Pettersson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477969.png,69,1,13,14,-9,58,58
8482126,Emil Andrae,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482126.png,50,2,11,13,13,18,30
8474151,Ryan McDonagh,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474151.png,35,5,8,13,11,4,31
8476480,Vladislav Namestnikov,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476480.png,57,7,6,13,-11,28,70
8481006,Tyler Tucker,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481006.png,61,3,10,13,-1,81,62
8475462,Radko Gudas,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475462.png,52,2,11,13,-1,45,60
8476467,Jamie Oleksiak,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476467.png,67,5,8,13,8,24,63
8479442,Troy Stecher,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479442.png,55,3,10,13,0,20,60
8482768,Fedor Svechkov,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482768.png,57,3,10,13,-6,16,60
8479398,Samuel Girard,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479398.png,48,3,10,13,11,15,36
8480049,Dylan Samberg,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480049.png,53,1,12,13,5,8,66
8478891,Mason Appleton,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478891.png,60,5,8,13,-3,38,60
8483506,Sam Rinzel,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483506.png,41,3,10,13,-3,40,68
8482148,Hendrix Lapierre,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482148.png,65,3,10,13,4,14,50
8484800,Berkly Catton,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484800.png,53,6,7,13,-5,18,65
8479369,Andrew Peeke,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479369.png,66,4,9,13,-8,20,68
8476994,Vinnie Hinostroza,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476994.png,53,5,8,13,-9,27,52
8482159,Tyson Foerster,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482159.png,21,10,3,13,7,18,41
8482691,Aatu Räty,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482691.png,53,4,9,13,1,22,51
8476871,Tanner Pearson,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476871.png,53,7,6,13,8,27,52
8484149,Gavin Brindley,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484149.png,55,6,7,13,1,8,61
8475784,Jeff Skinner,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475784.png,32,6,7,13,-8,14,56
8475279,Ben Chiarot,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475279.png,70,5,7,12,-5,60,89
8482178,Ian Moore,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482178.png,54,4,8,12,-4,24,55
8477839,Conor Sheary,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477839.png,49,3,9,12,0,10,64
8479359,Beck Malenstyn,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479359.png,69,6,6,12,0,34,60
8479336,Carl Grundstrom,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479336.png,39,8,4,12,8,17,46
8477426,Nick Paul,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477426.png,38,6,6,12,-10,18,49
8474641,Adam Henrique,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474641.png,54,2,10,12,-11,14,76
8481563,Drew Helleson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481563.png,53,2,10,12,-7,20,35
8479370,Tyson Jost,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479370.png,56,7,5,12,-13,22,70
8482165,Yan Kuznetsov,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482165.png,52,4,8,12,-9,28,58
8473422,Nick Foligno,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8473422.png,45,3,9,12,3,29,37
8478840,Will Borgen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478840.png,62,5,7,12,1,32,63
8482482,Adam Wilsby,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482482.png,45,1,11,12,-3,29,47
8484806,Sam Dickinson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484806.png,58,1,11,12,-6,18,58
8480834,Ty Emberson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480834.png,61,2,10,12,3,21,38
8476891,Matt Grzelcyk,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476891.png,68,0,12,12,-9,32,68
8474679,Gustav Nyquist,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474679.png,48,1,11,12,-8,10,58
8477573,Nathan Walker,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477573.png,41,4,7,11,-5,24,35
8484860,Matvei Gridin,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484860.png,25,4,7,11,-13,2,50
8484142,Denver Barkey,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484142.png,32,3,8,11,-9,14,32
8475220,Marcus Foligno,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475220.png,48,6,5,11,-11,58,55
8483676,Stephen Halliday,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483676.png,28,4,7,11,2,2,30
8477380,Jonny Brodzinski,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477380.png,44,4,7,11,-5,10,43
8478472,Mathieu Joseph,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478472.png,41,2,9,11,-4,4,30
8476429,Scott Mayfield,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476429.png,68,2,9,11,-9,74,63
8481219,Jonathan Aspirot,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481219.png,49,3,8,11,26,41,35
8477845,Trevor van Riemsdyk,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477845.png,56,2,9,11,-2,16,35
8474189,Lars Eller,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474189.png,55,3,8,11,5,12,59
8480848,Ty Dellandrea,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480848.png,42,2,9,11,-15,18,44
8476278,Colin Blackwell,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476278.png,58,3,8,11,-2,22,52
8481477,Nico Sturm,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481477.png,46,5,6,11,1,14,35
8480727,Zach Whitecloud,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480727.png,65,2,9,11,-8,26,54
8484994,Igor Chernyshov,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484994.png,16,3,8,11,2,2,27
8476927,Teddy Blueger,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476927.png,22,6,5,11,-6,6,32
8476624,Barclay Goodrow,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476624.png,68,5,6,11,-16,71,59
8478859,Niko Mikkola,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478859.png,68,3,8,11,-1,47,68
8480043,Timothy Liljegren,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480043.png,46,1,10,11,-7,29,38
8476967,Brett Kulak,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476967.png,69,1,10,11,0,32,74
8481056,Spencer Stastney,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481056.png,66,2,8,10,-11,20,56
8480246,Nick Perbix,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480246.png,66,3,7,10,-10,20,67
8482166,Shakir Mukhamadullin,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482166.png,37,4,6,10,-2,14,33
8479371,Dante Fabbro,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479371.png,61,5,5,10,-13,20,60
8478468,Jeremy Lauzon,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478468.png,56,0,10,10,-5,83,55
8478454,Noah Juulsen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478454.png,49,1,9,10,3,15,26
8481719,Max Crozier,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481719.png,34,1,9,10,7,40,44
8480035,Henri Jokiharju,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480035.png,36,0,10,10,2,12,32
8479022,Rodrigo Abols,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479022.png,42,3,7,10,-1,22,43
8483630,Pavol Regenda,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483630.png,21,9,1,10,2,10,40
8480806,Isac Lundeström,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480806.png,55,4,6,10,0,4,52
8482087,Kaiden Guhle,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482087.png,29,2,8,10,0,31,31
8480003,Jesper Boqvist,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480003.png,60,3,7,10,-7,16,47
8480840,Oskar Bäck,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480840.png,59,5,5,10,7,10,32
8482062,Cole Smith,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482062.png,51,6,4,10,-7,33,59
8482703,Colton Dach,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482703.png,56,3,7,10,-17,47,52
8477369,Carson Soucy,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477369.png,64,5,5,10,-3,30,55
8479400,Pierre-Luc Dubois,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479400.png,18,4,5,9,-3,4,29
8481641,Joel Kiviranta,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481641.png,38,3,6,9,1,6,37
8483678,Elias Pettersson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8483678.png,59,2,7,9,-13,26,40
8479066,Ryan Lomberg,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479066.png,56,4,5,9,-3,59,53
8476925,Colton Sissons,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476925.png,54,5,4,9,-9,17,61
8480878,Nils Lundkvist,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480878.png,42,3,6,9,8,12,40
8482125,Alexander Holtz,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482125.png,28,3,6,9,-1,10,30
8482408,Jeff Malott,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482408.png,52,3,6,9,-9,41,48
8478416,Erik Cernak,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478416.png,47,1,8,9,3,54,38
8481607,Albert Johansson,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481607.png,70,2,7,9,-10,14,50
8481593,Jayden Struble,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481593.png,46,0,9,9,0,40,14
8475755,Alexander Petrovic,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8475755.png,51,2,7,9,2,47,56
8482911,Joel Nystrom,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482911.png,37,1,8,9,5,6,43
8479324,Ryan Lindgren,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8479324.png,65,2,7,9,7,58,42
8474574,Tyler Myers,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8474574.png,64,1,8,9,-25,44,82
8480145,Neal Pionk,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480145.png,41,3,6,9,0,19,78
8480829,Jesperi Kotkaniemi,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480829.png,37,2,7,9,2,8,38
8481754,Nikita Nesterenko,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481754.png,29,1,8,9,-2,8,31
8476422,Mike Reilly,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476422.png,36,1,8,9,11,18,55
8482947,Zakhar Bardakov,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482947.png,54,1,8,9,4,14,29
8476438,Brandon Saad,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476438.png,46,3,5,8,-8,14,73
8473507,Jeff Petry,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8473507.png,59,0,8,8,-9,22,46
8478046,Danton Heinen,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478046.png,34,5,3,8,3,12,35
8482733,Logan Mailloux,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482733.png,54,3,5,8,-19,37,59
8476879,Cody Ceci,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476879.png,69,1,7,8,-5,12,52
8477499,Rasmus Ristolainen,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477499.png,32,1,7,8,2,12,46
8477947,Sonny Milano,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8477947.png,31,4,4,8,0,4,34
8482765,Isak Rosen,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8482765.png,24,4,4,8,-3,0,24
8480281,Alexey Toropchenko,NHL,NHL,R,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480281.png,53,3,5,8,-11,28,50
8481133,Cole Reinhardt,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8481133.png,49,4,4,8,-6,19,38
8484230,Otto Stenberg,NHL,NHL,C,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8484230.png,23,1,7,8,3,0,21
8478104,Samuel Blais,NHL,NHL,L,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8478104.png,21,3,5,8,2,10,18
8480950,Ilya Lyubushkin,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8480950.png,44,1,7,8,1,36,29
8476372,Nick Seeler,NHL,NHL,D,#38bdf8,https://assets.nhle.com/mugs/nhl/latest/8476372.png,67,2,6,8,-4,34,82
